1391867416 0 423 0 0 0 0 0 0 0
1391884546 0 772 0 0 0 0 0 0 0
1391885827 0 772 0 0 0 0 0 0 0
1391885863 0 772 0 0 0 0 0 0 0
1391885874 0 772 0 0 0 0 0 0 0
1391885892 0 775 0 0 0 0 0 0 0
1391924260 0 977 0 0 0 0 0 0 0
1391971483 0 998 0 0 0 0 0 0 0
1391971507 0 999 0 0 0 0 0 0 0
1392074011 0 1171 0 0 0 0 0 0 0
1392074025 0 1171 0 0 0 0 0 0 0
1392422719 0 1216 0 0 0 0 0 0 0
1392430591 0 1218 0 0 0 0 0 0 0
1392525254 0 1219 0 0 0 0 0 0 0
1392758859 0 1219 0 0 0 1 0 0 0
1393163837 0 1252 0 0 0 1 0 0 0
1395150316 0 1283 0 0 0 1 0 0 0
1395173461 0 1283 0 0 8 1 0 0 0
1395538007 0 1319 0 0 8 1 0 0 0
1395538203 0 1319 0 0 8 1 0 0 0
1395560549 0 9744 0 0 8 1 0 0 0
1395598653 0 9764 0 0 8 1 0 0 0
1395599742 0 9772 0 0 8 1 0 0 0
1395706290 0 9772 0 0 59 1 0 0 0
1395706455 0 9772 0 0 59 1 0 0 0
1395712609 0 9784 0 0 59 1 0 0 0
1395713834 0 9793 0 0 59 1 0 0 0
1395717340 0 9831 0 0 59 1 0 0 0
1395721904 0 9862 0 0 59 1 0 0 0
1396201967 0 9862 0 0 59 1 0 0 0
1396202162 0 9862 0 0 59 41 0 0 0
1396202195 0 9862 0 0 59 81 0 0 0
1396203058 0 9862 0 0 59 121 0 0 0
1396589094 0 9862 0 0 137 121 0 0 0
1396589652 0 9862 0 0 137 121 0 0 0
1396677763 0 9862 0 0 153 121 0 0 0
1396720075 0 9960 0 0 153 121 0 0 0
1396720382 0 9960 0 0 156 121 0 0 0
1396721266 0 9960 0 0 162 121 0 0 0
1396722420 0 9991 0 0 162 121 0 0 0
1396722436 0 9991 0 0 162 121 0 0 0
1396723240 0 10001 0 0 162 121 0 0 0
1396726569 0 10001 0 0 177 121 0 0 0
1396726598 0 10001 0 0 177 121 0 0 0
1396732091 0 10072 0 0 177 121 0 0 0
1396732105 0 10072 0 0 177 121 0 0 0
1396732343 0 10074 0 0 177 121 0 0 0
1396734096 0 10129 0 0 177 121 0 0 0
1396734206 0 10129 0 0 177 121 0 0 0
1396734724 0 10129 0 0 184 121 0 0 0
1396734755 0 10129 0 0 184 121 0 0 0
1396734975 0 10135 0 0 184 121 0 0 0
1396734978 0 10135 0 0 184 121 0 0 0
1397351660 0 10202 0 0 184 121 0 0 0
1398955057 0 10202 0 0 184 224 0 0 0
1399184998 0 10202 0 0 184 224 0 0 0
1399932793 65 10202 0 0 184 224 0 0 0
1399954113 169 10202 0 0 184 224 0 0 0
1399995976 397 10202 0 0 184 224 0 0 0
1400394623 484 10202 0 0 184 224 0 0 0
1400398884 624 10202 0 0 184 224 0 0 0
1400399114 624 10202 0 0 184 224 0 0 0
1400645582 659 10202 0 0 184 224 0 0 0
1400730114 732 10202 0 0 184 224 0 0 0
1400736494 794 10202 0 0 184 224 0 0 0
1400797045 888 10202 0 0 184 224 0 0 0
1400905627 907 10202 0 0 184 224 0 0 0
1400906102 915 10202 0 0 184 224 0 0 0
1401235393 915 10202 2 0 184 224 0 0 0
1401242924 915 10202 2 0 184 224 0 0 0
1401580913 934 10202 2 0 184 224 0 0 0
1401598739 934 10202 6 0 184 224 0 0 0
1402264304 934 10202 99 0 184 224 0 0 0
1402356340 934 10202 138 0 184 224 0 0 0
1402358513 934 10202 146 0 184 224 0 0 0
1402360866 935 10202 146 0 184 224 0 0 0
1402696828 935 10202 221 0 184 224 0 0 0
1402949755 935 10202 272 0 184 224 0 0 0
1402979157 935 10202 287 0 184 224 0 0 0
1402989516 935 10202 356 0 184 224 0 0 0
1403035580 935 10202 451 0 184 224 0 0 0
1403046724 935 10202 462 0 184 224 0 0 0
1403052667 970 10202 462 0 184 224 0 0 0
1403052695 970 10202 462 0 184 224 0 0 0
1403055456 970 10202 490 0 184 224 0 0 0
1403055463 970 10202 490 0 184 224 0 0 0
1403135096 970 10202 524 0 184 224 0 0 0
1403142309 971 10202 524 0 184 224 0 0 0
1403147950 1031 10202 524 0 184 224 0 0 0
1403162626 1031 10202 633 0 184 224 0 0 0
1403162728 1031 10202 633 0 184 224 0 0 0
1403164667 1031 10202 645 0 184 224 0 0 0
1403244681 1031 10202 696 0 184 224 0 0 0
1403312106 1257 10202 696 0 184 224 0 0 0
1403312523 1257 10202 696 0 184 224 0 0 0
1403327018 1257 10202 750 0 184 224 0 0 0
1403327689 1257 10202 750 0 184 224 0 0 0
1403373642 1531 10202 750 0 184 224 0 0 0
1403374011 1531 10202 750 0 184 224 0 0 0
1403375200 1576 10202 750 0 184 224 0 0 0
1403376676 1629 10202 750 0 184 224 0 0 0
1403376985 1630 10202 750 0 184 224 0 0 0
1403377405 1631 10202 750 0 184 224 0 0 0
1403493487 1631 10202 1942 0 184 224 0 0 0
1403638732 1631 10202 1949 0 184 224 0 0 0
1403836751 2118 10202 1949 0 184 224 0 0 0
1403836774 2118 10202 1949 0 184 224 0 0 0
1403929027 2201 10202 1949 0 184 224 0 0 0
1403929248 2202 10202 1949 0 184 224 0 0 0
1403929952 2204 10202 1949 0 184 224 0 0 0
1403930009 2204 10202 1949 0 184 224 0 0 0
1404593050 2204 10202 3602 0 184 224 0 0 0
1404631803 2204 10202 3741 0 184 224 0 0 0
1404673308 2204 10202 3755 0 184 224 0 0 0
1404674467 2237 10202 3755 0 184 224 0 0 0
1404674491 2237 10202 3755 0 184 224 0 0 0
1404692790 2237 10202 3755 0 184 224 0 0 0
1404881394 2237 10203 3755 0 184 224 0 0 0
1405202244 2237 10203 3772 0 184 224 0 0 0
1405208893 2237 10203 3787 0 184 224 0 0 0
1405293082 2811 10203 3787 0 184 224 0 0 0
1405293101 2811 10203 3787 0 184 224 0 0 0
1405306201 2821 10203 3787 0 184 224 0 0 0
1405308497 2848 10203 3787 0 184 224 0 0 0
1405357870 2848 10203 3803 0 184 224 0 0 0
1405357874 2848 10203 3803 0 184 224 0 0 0
1405364532 2848 10203 3830 0 184 224 0 0 0
1405495031 2848 10203 3856 0 184 224 0 0 0
1405974050 2848 10203 3874 0 184 224 0 0 0
1406665971 2848 10203 3906 0 184 224 0 0 0
1406770711 2952 10203 3906 0 184 224 0 0 0
1406770862 2952 10203 3906 0 184 224 0 0 0
1406864903 2966 10203 3906 0 184 224 0 0 0
1407003199 2966 10203 3929 0 184 224 0 0 0
1407095955 3029 10203 3929 0 184 224 0 0 0
1407118886 3046 10203 3929 0 184 224 0 0 0
1409809230 3081 10203 3929 0 184 224 0 0 0
1409809270 3081 10203 3929 0 184 224 0 0 0
1409810561 3081 10203 3929 0 184 224 0 0 0
1410629980 3081 10203 3929 7 184 224 0 0 0
1410630143 3081 10203 3929 861 184 224 0 0 0
1410803606 3206 10203 3929 861 184 224 0 0 0
1410803699 3206 10203 3929 861 184 224 0 0 0
1410912139 3300 10203 3929 861 184 224 0 0 0
1410912272 3300 10203 3929 861 184 224 0 0 0
1410912955 3300 10203 3929 1291 184 224 0 0 0
1410913920 3300 10203 3929 1291 184 224 0 0 0
1411055006 3300 10203 3929 1292 184 224 0 0 0
